samples,class
0.2536484634412228,1.0
0.3729878970547036,1.0
0.24637151754291808,1.0
0.6297246595004223,1.0
0.044200018185099776,1.0
0.39970983339944743,1.0
0.09905191351594644,1.0
0.22762407278595742,1.0
0.45018482047290553,1.0
0.08861849251651321,1.0
0.031771095485850664,1.0
0.6546331605491785,1.0
0.15260912922234426,1.0
0.3776116213951418,1.0
0.32169834794412744,1.0
0.6579504945774632,1.0
0.026745292398507647,1.0
0.4386520366887835,1.0
0.6065665206026601,1.0
0.20204585809208564,1.0
0.33845286385506623,1.0
0.05854465613622728,1.0
0.09109956240052075,1.0
0.28438444005414676,1.0
0.348219922989226,1.0
0.5289956472381273,1.0
0.7287369765906361,1.0
0.057746000519469765,1.0
0.05567244494707957,1.0
0.03449902216212741,1.0
0.35263474428758246,1.0
0.3255694523331134,1.0
0.12907877136108037,1.0
0.1563237016775012,1.0
0.7046325788154167,1.0
0.36045171652672614,1.0
0.6077554202428702,1.0
0.10855235568658317,1.0
0.05881576135675859,1.0
0.1094896115941798,1.0
0.14561365970258355,1.0
0.047030343462341584,1.0
0.1628040000749048,1.0
0.6515828774938278,1.0
0.2927731439763338,1.0
0.05670617036706682,1.0
0.6200277326101568,1.0
0.30170893281129874,1.0
0.14472802983062716,1.0
0.3130299778508002,1.0
0.42900239985941846,1.0
0.8493111502880392,1.0
0.5762831683070204,1.0
0.4099435382008254,1.0
0.025711090393576774,1.0
0.3947404455907483,1.0
0.08653921013080668,1.0
0.10732200231313771,1.0
0.25371265479451577,1.0
0.062196006931831804,1.0
0.14006891844509473,1.0
0.3288054787714132,1.0
0.5738930165930847,1.0
0.12521075505778123,1.0
0.3939389067410023,1.0
0.05000403646929574,1.0
0.23303189591903073,1.0
0.448104847772805,1.0
0.09056203649160965,1.0
0.5749911156933416,1.0
0.001359869559141913,1.0
0.3874163576286428,1.0
0.08971767450889556,1.0
0.09422709705155197,1.0
0.02920316737698636,1.0
0.6320133942856322,1.0
0.2176881249643472,1.0
0.0889835063011788,1.0
0.16933068552057184,1.0
0.42664493849298935,1.0
0.09832732490162632,1.0
0.7199581819485261,1.0
0.28916250012511535,1.0
0.3429653526791513,1.0
0.09815844606817015,1.0
0.12205189147587003,1.0
0.13649365331227137,1.0
0.3275819834171103,1.0
0.18953905470016397,1.0
0.6331192752609193,1.0
0.41934917637255387,1.0
0.06417344336220887,1.0
0.4320268386401752,1.0
0.3114949610273826,1.0
0.7634525414029226,1.0
0.3940249345517025,1.0
0.019426732673060942,1.0
0.3874310462822811,1.0
0.3770346595608247,1.0
0.1605214338645924,1.0
0.41983507370990747,1.0
0.23740344369902455,1.0
0.02640402167702849,1.0
0.6510599442701477,1.0
0.44099368187375054,1.0
0.3544779877180416,1.0
0.06843173886109566,1.0
0.6435826617323126,1.0
0.0029187754028937585,1.0
0.5815482482361611,1.0
0.26009879730960594,1.0
0.6106419090031566,1.0
0.15481723814392767,1.0
0.031965299813005776,1.0
0.02658990525845706,1.0
0.2285268090677638,1.0
0.09046808180952115,1.0
0.9078684451656004,1.0
0.21961134700361884,1.0
0.08229934689269969,1.0
0.6203724080035745,1.0
0.22724626535731052,1.0
0.6983307168539115,1.0
0.49866167670512207,1.0
0.5918470133474742,1.0
0.2317075954774238,1.0
0.054024161869586584,1.0
0.3470918819909201,1.0
0.08592691123828622,1.0
0.3323971403515734,1.0
0.5953848994453719,1.0
0.8331992455389503,1.0
0.05093902468992939,1.0
0.7248092694293239,1.0
0.2748631481930037,1.0
0.08550198944297938,1.0
0.18034808677887282,1.0
0.08482608537784497,1.0
0.9429649686575626,1.0
0.24227472042367937,1.0
0.1975033689683532,1.0
0.12093775935647577,1.0
0.24730533497465979,1.0
0.3220218842186332,1.0
0.40304060896062244,1.0
0.4452253881830369,1.0
0.4531073683704212,1.0
0.5972382108544343,1.0
0.5696984480240024,1.0
0.21566744985501685,1.0
0.6831216194219998,1.0
0.4995219883067008,1.0
0.6535805628417519,1.0
0.33925690191792035,1.0
0.18966537253401172,1.0
0.18668535016101173,1.0
0.2518801723888966,1.0
0.1938916568288821,1.0
0.03949039358611506,1.0
0.5010132776080516,1.0
0.2395159351055104,1.0
0.10755459724124394,1.0
0.2559811123558111,1.0
0.7463851370250227,1.0
0.3735770424018564,1.0
0.5417413839088707,1.0
0.06901634330042994,1.0
0.3729574203657865,1.0
0.4346444799556739,1.0
0.026441155219217305,1.0
0.02664919352252404,1.0
0.2097674070485186,1.0
0.13263745001134963,1.0
0.5035955550953625,1.0
0.181764703579951,1.0
0.5602013635469764,1.0
0.645389899360857,1.0
0.24771660596372025,1.0
0.30303846040665383,1.0
0.22281550536786876,1.0
0.07373656537966045,1.0
0.17269209047855527,1.0
0.13106723645203788,1.0
0.17458097336957024,1.0
0.14156653021645071,1.0
0.17234339355300787,1.0
0.37210312388798894,1.0
0.32189495936976353,1.0
0.34537684881055786,1.0
0.4509341190719688,1.0
0.27145425717139404,1.0
0.26607596866713823,1.0
0.3988902240287918,1.0
0.7928873818708595,1.0
0.7088779536336238,1.0
0.9775067584144289,1.0
0.8154148772330966,1.0
0.22996016971465838,1.0
0.07019219944759358,1.0
0.12835976251492676,1.0
0.012230927974914763,1.0
0.5032528204796036,1.0
0.2891029632411345,1.0
0.5707698162982777,1.0
0.41785307415697037,1.0
0.5629320724248432,1.0
0.5266599478171476,1.0
0.11975006428851376,1.0
0.1548740910926224,1.0
0.5544754683937176,1.0
0.5972152695335892,1.0
0.8022190558228038,1.0
0.4177537901149342,1.0
0.2380955802995498,1.0
0.2746308415771205,1.0
0.024847865397275015,1.0
0.4215899559005003,1.0
0.4158646641440694,1.0
0.6605105402887467,1.0
0.2370058676688157,1.0
0.5215723575561481,1.0
0.7053614860003,1.0
0.4182711126929479,1.0
0.7732295887564585,1.0
0.19317820285793064,1.0
0.044487345283018676,1.0
0.507755291798517,1.0
0.19040439038865797,1.0
0.0652736765744536,1.0
0.5061993986653858,1.0
0.8459397533804559,1.0
0.032867191373328386,1.0
0.4975246970321219,1.0
0.2962203240924757,1.0
0.9328319840903597,1.0
0.22988712240898013,1.0
0.18857836397090422,1.0
0.4296930285532794,1.0
0.48748278804871603,1.0
0.29052601177656623,1.0
0.2589320088201268,1.0
0.3478376373561546,1.0
0.02338551682993162,1.0
0.19128295366468917,1.0
0.3807567800617603,1.0
0.16800489885914782,1.0
0.037872829363130744,1.0
0.6943344129334361,1.0
0.2693041055995675,1.0
0.8711055908366868,1.0
0.14177687332822153,1.0
0.48695136274244166,1.0
0.6907946426357633,1.0
0.2047193377707064,1.0
0.02016410092337717,1.0
0.34515521118586445,1.0
0.26755908150468855,1.0
0.05193523182412063,1.0
0.28041475046480935,1.0
0.20233667987177206,1.0
0.8469680386214674,1.0
0.023649945401271633,1.0
0.09317685499447292,1.0
0.22679532094490007,1.0
0.6412425717895319,1.0
0.3783253684555262,1.0
0.08155778493516075,1.0
0.630264941550634,1.0
0.3297523103873621,1.0
0.3486566237448596,1.0
0.3693801064068004,1.0
0.41832722794710386,1.0
0.16241946211995695,1.0
0.12349461486650748,1.0
0.05479927109315175,1.0
0.14290752894241532,1.0
0.4791105053450312,1.0
0.21287923738311265,1.0
0.07861111426592005,1.0
0.3475923969876218,1.0
0.32322220564639104,1.0
0.5481923789286156,1.0
0.45726710865458564,1.0
0.08796953889863302,1.0
0.04323769335349603,1.0
0.49134105160204977,1.0
0.2873964936465595,1.0
0.469923231390028,1.0
0.629292736926537,1.0
0.7690921895973747,1.0
0.6823848392685996,1.0
0.011828230537546225,1.0
0.02396670809387791,1.0
0.1336530900958487,1.0
0.35891152994388864,1.0
0.5165260288395513,1.0
0.3576537720554348,1.0
0.11733211016887601,1.0
0.4717304400257989,1.0
0.07185296958303311,1.0
0.11670907660182717,1.0
0.04469870039549306,1.0
0.2528641936977998,1.0
0.1561783567434082,1.0
0.3948348006685676,1.0
0.5228574228175575,1.0
0.13846215541517637,1.0
0.18449868366122513,1.0
0.6953090394094803,1.0
0.533478093983101,1.0
0.0756551536728357,1.0
0.21071336623612924,1.0
0.2757142156524467,1.0
0.17273010850653492,1.0
0.4395547277134756,1.0
0.0906190071378763,1.0
0.5321741007587382,1.0
0.200258113835437,1.0
0.5496448326743425,1.0
0.22240577098375436,1.0
0.41347350213949796,1.0
0.03650093960607903,1.0
0.06302699788454325,1.0
0.19037272230513702,1.0
0.19326058051828832,1.0
0.31323832836977306,1.0
0.030166039677793077,1.0
0.4058219494262958,1.0
0.07023811178614126,1.0
0.12458159318581996,1.0
0.927875721226712,1.0
0.058159635509341556,1.0
0.5876617768283543,1.0
0.09518273895015428,1.0
0.075882527369034,1.0
0.5237138857702012,1.0
0.4321270746469186,1.0
0.17601354009674397,1.0
0.1488196785680379,1.0
0.17426543726763366,1.0
0.2942405706893394,1.0
0.5262826083487644,1.0
0.08022311353522138,1.0
0.019936803626806054,1.0
0.45727464965144815,1.0
0.33242950728758147,1.0
0.08267840968236684,1.0
0.47305804263420004,1.0
0.2824230347444404,1.0
0.08860194410899813,1.0
0.38188633901325475,1.0
0.17944358236088231,1.0
0.334202067571035,1.0
0.2722664899786007,1.0
0.16443742164899033,1.0
0.1183896184578237,1.0
0.11252067177602354,1.0
0.22720993480773855,1.0
0.0026983491092512635,1.0
0.029806085796540538,1.0
0.19859132858639694,1.0
0.30415252357266664,1.0
0.09623970434377571,1.0
0.23070748302147026,1.0
0.052321106949870466,1.0
0.28939894403173594,1.0
0.6689988541761922,1.0
0.16195387564611274,1.0
0.6737839092476055,1.0
0.5792167460393158,1.0
0.18117083499508313,1.0
0.513148826091747,1.0
0.5579641251286639,1.0
0.3414131507764607,1.0
0.062405498580163754,1.0
0.07083725951262931,1.0
0.24370808651297637,1.0
0.5633286293128781,1.0
0.37250605840687856,1.0
0.3561628136332322,1.0
0.1456419993193755,1.0
0.2586789836303026,1.0
0.2396407205504124,1.0
0.2839517308317082,1.0
0.8254172186513873,1.0
0.4470796716546619,1.0
0.0659839630752288,1.0
0.039557232470175396,1.0
0.6464374935166364,1.0
0.02597271578766569,1.0
0.12849098928903302,1.0
0.07515020844087905,1.0
0.1320445044518117,1.0
0.10921560355744919,1.0
0.003543847920887244,1.0
0.335743440190845,1.0
0.09699101733860893,1.0
0.3843502140080969,1.0
0.5575438615685991,1.0
0.32803432157154033,1.0
0.6300361283839184,1.0
0.3628145764469075,1.0
0.44044408973558613,1.0
0.12710338099175045,1.0
0.7909042088883539,1.0
0.3076903099033734,1.0
0.15741760682884254,1.0
0.14075791319598607,1.0
0.1332880084233773,1.0
0.10925281494525474,1.0
0.24522208363803355,1.0
0.21571673059024388,1.0
0.20789637698025887,1.0
0.15730093786893562,1.0
0.5494445444508441,1.0
0.40121053728137523,1.0
0.4612166329371863,1.0
0.01913943612968827,1.0
0.3280839008450589,1.0
0.5055502536004763,1.0
0.24286217113015196,1.0
0.37993760846246016,1.0
0.0886709667574509,1.0
0.5058986676913946,1.0
0.5841674439734208,1.0
0.21535492237501408,1.0
0.6676131605455086,1.0
0.6423525755324737,1.0
0.4272565378617392,1.0
0.5722401938633419,1.0
0.3673708436663071,1.0
0.23071215149857038,1.0
0.2851290678273075,1.0
0.10251233322164865,1.0
0.11186300642663038,1.0
0.2870444995329431,1.0
0.03873001507714746,1.0
0.213498508232431,1.0
0.34378873662989584,1.0
0.015364839630155891,1.0
0.05756564648019136,1.0
0.7873663359503864,1.0
0.33778603968209675,1.0
0.02149360540938372,1.0
0.010207936490175484,1.0
0.04504351125685668,1.0
0.8874732308091755,1.0
0.0865495034879934,1.0
0.45370069406467683,1.0
0.4328827874194784,1.0
0.17511178148154627,1.0
0.49765766758166063,1.0
0.11465449694728569,1.0
0.3034427415375278,1.0
0.6357853528766424,1.0
0.1343760498067067,1.0
0.1635144701626018,1.0
0.12386641811591026,1.0
0.8471880900363252,1.0
0.11266604805757996,1.0
0.2872605496751377,1.0
0.0967599405247418,1.0
0.38294383934533993,1.0
0.30892883890000744,1.0
0.6880061679528369,1.0
0.1958233612835667,1.0
0.17858532201008015,1.0
0.903519833986893,1.0
0.2265949507612225,1.0
0.902671191948367,1.0
0.8434647962247408,1.0
0.32467369103210997,1.0
0.006050407413416781,1.0
0.3382291151652086,1.0
0.11903721410349022,1.0
0.6488077853200881,1.0
0.06699353364283589,1.0
0.29024343406881614,1.0
0.30986612370460687,1.0
0.08158521227484006,1.0
0.40063367859741994,1.0
0.2113700414451415,1.0
0.6095439660166697,1.0
0.16408999761711285,1.0
0.8496740651077249,1.0
0.6035811551088234,1.0
0.4768123285823479,1.0
0.12997812921958274,1.0
0.42856865868964333,1.0
0.031727878866046444,1.0
0.13226347923336146,1.0
0.5638540892635342,1.0
0.4050443494140987,1.0
0.3071946674744842,1.0
0.022089051034748786,1.0
0.35498030071510656,1.0
0.18186242425150834,1.0
0.16767988768431819,1.0
0.019015825128103847,1.0
0.30866392441456136,1.0
0.5387760215941468,1.0
0.11496432539936496,1.0
0.694354938172479,1.0
0.4350021710026797,1.0
0.06856844604600709,1.0
0.03521024843070719,1.0
0.49117718702852664,1.0
0.08091809879444001,1.0
0.676968136963292,1.0
0.33199521937418996,1.0
0.4324687708409055,1.0
0.32907430198888754,1.0
0.580018243568422,1.0
0.07267507299652753,1.0
0.28145653700210327,1.0
0.13540341116093446,1.0
0.5739480746826217,1.0
0.13592343785688266,1.0
0.5019108620480331,1.0
0.2670312426021523,1.0
0.3976189855159107,1.0
0.22278450034456798,1.0
0.010791233215561524,1.0
0.1532962663678593,1.0
0.12710811584237347,1.0
0.01700323621820954,1.0
0.5202847818754909,1.0
0.23308913937934328,1.0
0.6764285449011033,1.0
0.31941161156654385,1.0
0.4101078796913079,1.0
0.20467179966761684,1.0
0.5122275306240073,1.0
0.342619047058081,1.0
0.7963581966988172,1.0
0.03295609040488856,1.0
0.1379087330864004,1.0
0.5943409728612876,1.0
0.0843659164488435,1.0
0.17795227925660317,1.0
0.06760585858135315,1.0
0.13183027434789252,1.0
0.48923255622311623,1.0
0.21309568112979715,1.0
0.24189098816646526,1.0
0.18605980287636303,1.0
0.35209817101426055,1.0
0.02553010532386435,1.0
0.43819199736419057,1.0
0.26868402325287644,1.0
0.4801363803922235,1.0
0.18153102086299433,1.0
0.6733281199613732,1.0
0.2698343048844499,1.0
0.008081540242737661,1.0
0.35366159885884674,1.0
0.6620674772514143,1.0
0.3629595012886858,1.0
0.0818660590850594,1.0
0.16915339526367412,1.0
0.5554902827229234,1.0
0.12789282505843425,1.0
0.6348661079695661,1.0
0.4617879628600512,1.0
0.4027099121888338,1.0
0.32180850470048306,1.0
0.1493898000239745,1.0
0.42061820886188916,1.0
0.6472902159216181,1.0
0.24012206162434213,1.0
0.5943756647869756,1.0
0.16399850183018716,1.0
0.275724158860846,1.0
0.13269079443559895,1.0
0.07704799146857932,1.0
0.4661466551978257,1.0
0.095747205829812,1.0
0.13334315033211253,1.0
0.23106833577071662,1.0
0.31286737438972667,1.0
0.17635941541864808,1.0
0.3414462733289393,1.0
0.34608982465515903,1.0
0.09067897478556886,1.0
0.09630367744016921,1.0
0.6293870690577992,1.0
0.23706610197318856,1.0
0.06769868440224036,1.0
0.5015308107849727,1.0
0.1592910179757716,1.0
0.3236961871975754,1.0
0.36770786939893707,1.0
0.8181441937445587,1.0
0.31049433924357905,1.0
0.47144777425023665,1.0
0.6627458952876939,1.0
0.2834955213826018,1.0
0.5648661523901503,1.0
0.3650764763968256,1.0
0.7282391753681209,1.0
0.12700072287495734,1.0
0.6431195228517731,1.0
0.06994301499576905,1.0
0.029607064029429586,1.0
0.4653067384865742,1.0
0.28753787327527724,1.0
0.4691101394577706,1.0
0.31473355484902654,1.0
0.587909537735541,1.0
0.01491549138580961,1.0
0.2841096930599897,1.0
0.06675309422425668,1.0
0.4087189780390752,1.0
0.921184220671815,1.0
0.29554424237888244,1.0
0.1522631680827895,1.0
0.07355405925740821,1.0
0.1481474986767255,1.0
0.40310929549223495,1.0
0.47013160511225816,1.0
0.08513890159925142,1.0
0.1902266557829676,1.0
0.1916389478036028,1.0
0.05270368404237025,1.0
0.029641226460815573,1.0
0.1457087947141562,1.0
0.4107212096272035,1.0
0.039007405071740275,1.0
0.1545904604968834,1.0
0.5439230972180652,1.0
0.10264179983194577,1.0
0.03710946107197599,1.0
0.13419713424569923,1.0
0.47980067909136215,1.0
0.6918836278652148,1.0
0.49832656848525103,1.0
0.0016723421973556807,1.0
0.3918029102514583,1.0
0.18965908852350388,1.0
0.28809659566158596,1.0
0.08506835260914725,1.0
0.36459713443028385,1.0
0.2166133360196726,1.0
0.6544490525267422,1.0
0.20672576292858125,1.0
0.011343373428893355,1.0
0.058610587329762986,1.0
0.612878736283481,1.0
0.06133321102875633,1.0
0.07078893109843809,1.0
0.48522521570399646,1.0
0.35511790479154515,1.0
0.04232749445646189,1.0
0.6803260917439401,1.0
0.587342557050573,1.0
0.03493395847766101,1.0
0.5082311136071708,1.0
0.047688487523848355,1.0
0.8975816177524384,1.0
0.3364639340534423,1.0
0.08208936605052208,1.0
0.4059735174282,1.0
0.10991351346266576,1.0
0.8882244902511627,1.0
0.5372245432813104,1.0
0.3486996423514954,1.0
0.5297965728813521,1.0
0.532195107413607,1.0
0.0758823392217931,1.0
0.17965085358061494,1.0
0.13786168822904132,1.0
0.1722329591218288,1.0
0.18347523711880342,1.0
0.006278647747685717,1.0
0.0887569309734011,1.0
0.5168517361091314,1.0
0.09748173232317203,1.0
0.4041226386265534,1.0
0.7487065074061007,1.0
0.2625335671579323,1.0
0.5282387311345211,1.0
0.45724215839698723,1.0
0.813071131874976,1.0
0.24867858522606068,1.0
0.28250592282879616,1.0
0.3428146738429487,1.0
0.030289566556741976,1.0
0.32876402173722596,1.0
0.46583362581247334,1.0
0.10229239675918067,1.0
0.1815101275306834,1.0
0.1326329149626705,1.0
0.30589601318487614,1.0
0.31718752845160114,1.0
0.07934395913056858,1.0
0.5583450711707569,1.0
0.5329484236890817,1.0
0.27264385953451853,1.0
0.1777364284604661,1.0
0.10909422315268624,1.0
0.4566297073736122,1.0
0.20974959699552942,1.0
0.2207815302720787,1.0
0.19099102362339926,1.0
0.19687545646591553,1.0
0.08379328497381,1.0
0.4954256758078599,1.0
0.40882774125297805,1.0
0.0227292539882612,1.0
0.4306857471767851,1.0
0.38866580375402615,1.0
0.5367434958781236,1.0
0.404843214101374,1.0
0.38142857568386246,1.0
0.20503544559779052,1.0
0.011718573060025106,1.0
0.6873190080610202,1.0
0.04645871611784502,1.0
0.32034435052449595,1.0
0.2795871362653647,1.0
0.5949908933088816,1.0
0.09511629691832424,1.0
0.5727881560870486,1.0
0.17053799884550214,1.0
0.6760961977072025,1.0
0.6840493255976275,1.0
0.08738775387618247,1.0
0.07890330193432926,1.0
0.10362968370823433,1.0
0.47962869881324566,1.0
0.2402528996467287,1.0
0.008605213436953196,1.0
0.3940252697080341,1.0
0.05618938036402421,1.0
0.48184406099025556,1.0
0.19159242064366722,1.0
0.3584797120272494,1.0
0.35783204886174913,1.0
0.1731338776445388,1.0
0.12746506658556067,1.0
0.5058441840528084,1.0
0.6082725827115644,1.0
0.004407468901298062,1.0
0.7047115193309017,1.0
0.1520128519906937,1.0
0.46362336005533356,1.0
0.3032948069924972,1.0
0.8992436524256221,1.0
0.8506016189965816,1.0
0.0843268818749563,1.0
0.4347118072821534,1.0
0.2352163600902495,1.0
0.3149026299713019,1.0
0.014887502123059893,1.0
0.6724315966889863,1.0
0.006010814359926453,1.0
0.4215730016928946,1.0
0.5012968177818499,1.0
0.17854232490133726,1.0
0.5327240694746652,1.0
0.586833310489407,1.0
0.008699074899674919,1.0
0.25265628044468447,1.0
0.01973482608302546,1.0
0.043573281891779225,1.0
0.350350990816942,1.0
0.17028793888338778,1.0
0.3461774580768904,1.0
0.07657735551786249,1.0
0.2707613031579499,1.0
0.3234745093899034,1.0
0.3873280630217374,1.0
0.4845968326732778,1.0
0.0048540311352085475,1.0
0.4353633141087222,1.0
0.30162498865456144,1.0
0.7101013372908069,1.0
0.17336016787061004,1.0
0.4980524987512108,1.0
0.3123475138927355,1.0
0.26209878555691446,1.0
0.5671112280425333,1.0
0.4771944540333445,1.0
0.08226424087142736,1.0
0.6462284698313342,1.0
0.21746166968174996,1.0
0.8844245122543327,1.0
0.5062261496089352,1.0
0.628949841268778,1.0
0.14347985478867054,1.0
0.15624902721489875,1.0
0.22690021013140094,1.0
0.31667019402308805,1.0
0.0553144741211965,1.0
0.09574545020870961,1.0
0.1897269393618768,1.0
0.42247429845697326,1.0
0.35615829277920696,1.0
0.8617997852906188,1.0
0.0780934487136169,1.0
0.27680674729370724,1.0
0.1931110466066741,1.0
0.02622796836837693,1.0
0.13819390184208202,1.0
0.43958054341578645,1.0
0.24686049807228128,1.0
0.20391670962126074,1.0
0.3355521708650938,1.0
0.2029143112574331,1.0
0.11313486738219658,1.0
0.8440475198346304,1.0
0.23311043464091896,1.0
0.37017139296705337,1.0
0.14180097060435093,1.0
0.4820462907371269,1.0
0.4763261152653634,1.0
0.19368364882751166,1.0
0.2822151492745011,1.0
0.42574935864372765,1.0
0.6246081533039377,1.0
0.23261925696031294,1.0
0.6394982264636889,1.0
0.3576471727002537,1.0
0.4042924752078173,1.0
0.08200351002538442,1.0
0.1317500287146548,1.0
0.4003924548888016,1.0
0.182386699256034,1.0
0.015338310064229033,1.0
0.367569055556085,1.0
0.3716317862177936,1.0
0.11105120271129887,1.0
0.04965258388943794,1.0
0.05702865611131247,1.0
0.11541373687678425,1.0
0.0629256464261807,1.0
0.6766374665599912,1.0
0.27528802730499746,1.0
0.3650437148115959,1.0
0.7182243143122252,1.0
0.11912593693818252,1.0
0.6729262736183537,1.0
0.0348900343435925,1.0
0.15504046604662192,1.0
0.0031627744552801262,1.0
0.3836156842375892,1.0
0.1514280580537405,1.0
0.2386987321065358,1.0
0.09238250873284459,1.0
0.23085293529748485,1.0
0.08532248581069024,1.0
0.19222668678906463,1.0
0.10527751139538066,1.0
0.42110633719244017,1.0
0.056921102535425594,1.0
0.47948497876875307,1.0
0.06791288262488726,1.0
0.1176864555499344,1.0
0.6481122870928516,1.0
0.08733856852456379,1.0
0.4662280618529385,1.0
0.6479886225769165,1.0
0.314448101386566,1.0
0.7342528893885585,1.0
0.08023461978337654,1.0
0.3527729470975478,1.0
0.2913486727400929,1.0
0.47517841230069735,1.0
0.06238741728819219,1.0
0.14642002433676327,1.0
0.5737619860962175,1.0
0.17681431385794855,1.0
0.002055668506318331,1.0
0.2677562360383099,1.0
0.3316261929499619,1.0
0.014235804897563487,1.0
0.550870937683787,1.0
0.5809053701864733,1.0
0.9133512884623002,1.0
0.3264192786728537,1.0
0.5378500782194365,1.0
0.4345541585037235,1.0
0.7304852297854483,1.0
0.19387025991285667,1.0
0.39973287192078055,1.0
0.6414431517466899,1.0
0.18379021317198596,1.0
0.22985960324826238,1.0
0.44524350926919953,1.0
0.00627635722639075,1.0
0.5508442495588003,1.0
0.06810927825906876,1.0
0.4105325335870059,1.0
0.20742029606314882,1.0
0.38748495395267046,1.0
0.15173325410278649,1.0
0.2106581411556705,1.0
0.41131688334369143,1.0
0.029956448782869405,1.0
0.4413808370366771,1.0
0.3057900960025939,1.0
0.4127760039148003,1.0
0.1303394808395768,1.0
0.46306917359400757,1.0
0.1690322320309232,1.0
0.7109525243270788,1.0
0.2770698815840784,1.0
0.06246829308404611,1.0
0.7647066177083407,1.0
0.4999271534206172,1.0
0.3427842349300112,1.0
0.28382341353764273,1.0
0.2757972977773713,1.0
0.869345027363888,1.0
0.06139022913920855,1.0
0.25462729372917814,1.0
0.45115704074946605,1.0
0.5848382800082497,1.0
0.39356933378777714,1.0
0.082822906009833,1.0
0.301424255102437,1.0
0.1558325367846779,1.0
0.22698560371998833,1.0
0.31721503526424877,1.0
0.8826139746173801,1.0
0.07589566178855378,1.0
0.3734204135550083,1.0
0.03902550994863607,1.0
0.6588964009573441,1.0
0.10631408160451761,1.0
0.0004306890030583155,1.0
0.13985766506573805,1.0
0.10067146748162259,1.0
0.2349515432298318,1.0
0.3559390432663443,1.0
0.5697269518808992,1.0
0.48046229367218163,1.0
0.7128455022773085,1.0
0.8697195794089264,1.0
0.06478881356826216,1.0
0.7412502456486979,1.0
0.3314420805042849,1.0
0.4247532199350298,1.0
0.2683073912857481,1.0
0.30828882960275983,1.0
0.48317850547460717,1.0
0.7456665493596839,1.0
0.09979268594811197,1.0
0.38245135742503733,1.0
0.13934999793539182,1.0
0.11369795209120459,1.0
0.3778403718879041,1.0
0.17904393840548505,1.0
0.3050720366176576,1.0
0.046603175253639884,1.0
0.21886968053113087,1.0
0.049344339066949905,1.0
0.004406730579379903,1.0
0.7144320469971408,1.0
0.7470217769390977,1.0
0.1727525674794218,1.0
0.7258846443110027,1.0
0.0008932545491177057,1.0
0.13542597452431748,1.0
0.10057940543548971,1.0
0.13780717455901292,1.0
0.16729345780164717,1.0
0.19737523497722376,1.0
0.3926941765596582,1.0
0.27051516139116405,1.0
0.2150680033437179,1.0
0.33085625730178037,1.0
0.07678091704514978,1.0
0.4749085228390374,1.0
0.3065379772013852,1.0
0.08669792946165711,1.0
0.7537849611171729,1.0
0.031265162571947336,1.0
0.7398973063903918,1.0
0.048099662988026926,1.0
0.344597084178902,1.0
0.003895488199473829,1.0
0.27053820352108227,1.0
0.05585077801373195,1.0
0.17940553125508685,1.0
0.22847300431759032,1.0
0.2053088434592183,1.0
0.6238824563812544,1.0
0.6997925444517704,1.0
0.25459520067947583,1.0
0.568926007118575,1.0
0.4394397988127666,1.0
0.6200424093257525,1.0
0.048461741242409095,1.0
0.09588205946778539,1.0
0.2262254908881317,1.0
0.23535685652903493,1.0
0.2030666337458349,1.0
0.12903839402066575,1.0
0.2397643361312497,1.0
0.7537990589340676,1.0
0.4354091065889786,1.0
0.4814904376212985,1.0
0.13300440574804695,1.0
0.4230877271528757,1.0
0.4605235054879806,1.0
0.7323673434389312,1.0
0.07553889090301702,1.0
0.4359530929981472,1.0
0.4862268748240469,1.0
0.4126721770403957,1.0
0.15892743977912793,1.0
0.8478160298814417,1.0
0.551617090722869,1.0
0.4401632163733301,1.0
0.12509957894103307,1.0
0.48218455443145714,1.0
0.09772439763571139,1.0
0.04173984960441213,1.0
0.287612860371922,1.0
0.2604125933070456,1.0
0.04137800511410272,1.0
0.24620878421225412,1.0
0.1647126885428215,1.0
0.6311134257884404,1.0
0.27212193943649676,1.0
0.30667303468673046,1.0
0.005540632922679589,1.0
0.01830535116525145,1.0
0.379955656528958,1.0
0.8125998942560714,1.0
0.5352970359227603,1.0
0.046366556089110444,1.0
0.11866012854644592,1.0
0.24442673383396174,1.0
0.03733809341317429,1.0
0.21616043643045146,1.0
0.49472216023048277,1.0
0.38515613361654755,1.0
0.38606204307190384,1.0
0.36466421518838144,1.0
0.6875854177756004,1.0
0.038388747728239414,1.0
0.5895755034356963,1.0
0.16525078699960016,1.0
0.04287967125517589,1.0
0.2674486324606551,1.0
0.07713896181513435,1.0
0.699630327626609,1.0
0.24604029102825742,1.0
0.15161957892744582,1.0
0.5907618761247726,1.0
0.36924304624131876,1.0
0.23780659608069576,1.0
0.16745868763615135,1.0
0.28250104540325105,1.0
0.7820787007912717,1.0
0.11799565028556624,1.0
0.180599205282592,1.0
0.15387287525726712,1.0
0.16713949242996162,1.0
0.7635325949903151,1.0
0.0647714933883029,1.0
0.12485365078256527,1.0
0.5894569000979751,1.0
0.7092799542840192,1.0
0.532071447868149,1.0
0.4229795134668267,1.0
0.20574141526303236,1.0
0.7096838636483485,1.0
0.5791619112364845,1.0
0.002899865941564772,1.0
0.19932833774309455,1.0
0.17311553854834993,1.0
0.07218105664947283,1.0
0.5727679819859133,1.0
0.27255846901568825,1.0
0.38357447991990434,1.0
0.15103573139643067,1.0
0.16131821814936143,1.0
